ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film2197],The Ballad of Narayama,42113,/ewYZmeoqzE5XsL0Jlcorlu9iwGe.jpg,1983-04-29,130,Drama,ja,"Ken Ogata,Sumiko Sakamoto,Tonpei Hidari,Aki Takejo,Shoichi Ozawa",Shôhei Imamura,Jirô Tomoda,,,"Hajime Okayasu,Toshihiko Kojima,Fusako Matsumoto,Yoshiko Onodera,Masahito Watanabe","Masao Tochizawa,Shigeru Komatsubara,Hiroshi Kanazawa",Shinichirô Ikebe,"Hisao Inagaki,Tadataka Yoshino",,Kyoto Isho,
[Film2199],Black Rain,4105,/cUtBdB9ibya5yIPMvFkv0rhFg55.jpg,1989-09-22,125,"Action,Thriller,Crime",en,"Michael Douglas,Andy García,Ken Takakura,Yūsaku Matsuda,Kate Capshaw",Ridley Scott,"Stanley R. Jaffe,Sherry Lansing",,,Tom Rolf,Jan de Bont,Hans Zimmer,"Herman F. Zimmerman,John Jay Moore",Norris Spencer,Ellen Mirojnick,"Fred C. Blau Jr.,Richard Dean,Christina Smith,Monty Westmore"
[Film22006],The Lonely Lady,114394,/9u3Xlh4GultLH8jSV9ESm8odoGT.jpg,1983-10-02,92,Drama,en,"Pia Zadora,Lloyd Bochner,Bibi Besch,Joseph Cali,Anthony Holland",Peter Sasdy,,"John Kershaw,Shawn Randall",,Keith Palmer,Brian West,Charles Calello,"Luciano Spadoni,Adriana Bellone",Enzo Bulgarelli,Giorgio Desideri,"Luigi Rocchetti,Rino Carboni,Gabriella Trani"
[Film22028],Noisy Requiem,104201,/9Q5OElOyBfVXVdT7D9g9OfEZn5V.jpg,1988-05-28,150,"Drama,Crime",ja,"Kazuhiro Sano,Yukiko Murata,Simon Kumai,Mamiko Nakai,Toshihiko Hino",Yoshihiko Matsui,Takaharu Yasuoka,,,"Kenichi Takashima,Tatsuya Ogata,Hiroshi Sasaki","Yoshiharu Tezuka,Satoshi Murakawa,Yoshiyuki Ikawa",Shigeo Suganuma,,,,
[Film22113],Max My Love,64097,/zJQMNi8wbP5O31Xrda7cmBFHtLE.jpg,1986-10-22,97,Comedy,fr,"Anthony Higgins,Charlotte Rampling,Anne-Marie Besse,Victoria Abril,Pierre Étaix",Nagisa Ōshima,Serge Silberman,"Jean-Claude Carrière,Nagisa Ōshima",,Hélène Plemiannikov,Raoul Coutard,Michel Portal,,Pierre Guffroy,Bernard Perris,
[Film2216],Indiana Jones and the Temple of Doom,87,/wdv7EdutnHid5J0GERoq8lWUfq9.jpg,1984-05-23,118,"Adventure,Action",en,"Harrison Ford,Kate Capshaw,Ke Huy Quan,Amrish Puri,Roshan Seth",Steven Spielberg,Robert Watts,,Ben Burtt,"George Lucas,Michael Kahn",Douglas Slocombe,John Williams,Roger Cain,Elliot Scott,Anthony Powell,
[Film2217],Indiana Jones and the Last Crusade,89,/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,1989-05-24,127,"Adventure,Action",en,"Harrison Ford,Sean Connery,Denholm Elliott,Alison Doody,John Rhys-Davies",Steven Spielberg,"Robert Watts,Arthur F. Repola",,Ben Burtt,"George Lucas,Michael Kahn",Douglas Slocombe,John Williams,Stephen Scott,Elliot Scott,"Joanna Johnston,Anthony Powell",Zoltan Elek
[Film22225],Sophie's Place,213000,/aBNoSGHHtpStJoH3rt5QSHzRUDA.jpg,1986-07-07,79,"Animation,Fantasy",en,,Lawrence Jordan,,,,,,,,,,
[Film22231],Our Century,200140,/bdCNUsMTYBWekKs2YCfXebC40MY.jpg,1983-04-01,50,Documentary,hy,,Artavazd Peleshian,,Artavazd Peleshian,,Artavazd Peleshian,"Laert Poghosyan,O. Savin,Aleksandr Shumilov,R. Voronov",,,,,
[Film2226],My Left Foot: The Story of Christy Brown,10161,/qKqyECHqZvTlmCuXWguttNGNCA8.jpg,1989-04-07,103,Drama,en,"Daniel Day-Lewis,Brenda Fricker,Alison Whelan,Declan Croghan",Jim Sheridan,Noel Pearson,,,J. Patrick Duffner,Jack Conroy,Elmer Bernstein,,Austen Spriggs,Joan Bergin,Ken Jennings
[Film22448],100 Years of Adolf Hitler: The Last Hour in the Bunker,,,,,,,,,,,,,,,,,,
[Film22486],Life and Nothing But,41936,/qxyXttnO7UkKovpFo0QmxxgZNAP.jpg,1989-09-06,135,"War,Drama",fr,"Philippe Noiret,Sabine Azéma,Pascale Vignal,Maurice Barrier,François Perrot",Bertrand Tavernier,René Cleitman,,,Armand Psenny,Bruno de Keyzer,Oswald d'Andréa,,,Jacqueline Moreau,
[Film2268],Come and See,25237,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-07-09,142,"Drama,History,War",ru,"Aleksei Kravchenko,Olga Mironova,Liubomiras Laucevicius,Vladas Bagdonas,Jüri Lumiste",Elem Klimov,,"Ales Adamovich,Elem Klimov",,Valeriya Belova,Alexey Rodionov,Oleg Yanchenko,Viktor Petrov,Viktor Petrov,Eleonora Semyonova,"Aleksandr Zhurba,Sofya Mikhlina"
[Film22738],"Sign ""☮"" the Times",38178,/4XXEb3lv73QXX7zNdqSYoH5CdCO.jpg,1987-11-20,84,"Music,Documentary",en,"Prince,Sheila E.,Levi Seacer Jr.,Miko Weaver,Dr. Fink",Prince,"Robert Cavallo,Steven Fargnoli,Joseph Ruffalo",,,Steve Purcell,Peter Sinclair,,,LeRoy Bennett,,
[Film2282],Conan the Barbarian,9387,/ellh0LVRVR7yPzQ1RseAopDlUvt.jpg,1982-04-02,129,"Adventure,Fantasy,Action",en,"Arnold Schwarzenegger,James Earl Jones,Max von Sydow,Sandahl Bergman,Cassandra Gava",John Milius,"Raffaella De Laurentiis,Buzz Feitshans",,,Carroll Timothy O'Meara,Duke Callaghan,Basil Poledouris,"Benjamín Fernández,Pier Luigi Basile,Veljko Despotović",Ron Cobb,John Bloomfield,Pamela Peitzman
[Film22867],The Man Who Could Not See Far Enough,328727,,1981-09-17,32,Documentary,en,,Peter Rose,,,,,,,,,,
[Film22870],Twenty Years Later,86320,/fdll4h8DHM4W1AXDh44WlfvY1rC.jpg,1984-12-03,119,Documentary,pt,"Ferreira Gullar,Tite de Lemos,Eduardo Coutinho,Elizabeth Teixeira,Eduardo Escorel",Eduardo Coutinho,"Zelito Viana,Eduardo Coutinho",Eduardo Coutinho,,Eduardo Escorel,,,,,,
[Film22874],The Empire of Desire,163252,/yG3g6DDQUpsVWVLNVTuHrUz5mti.jpg,1980-12-27,110,Drama,pt,"Roberto Miranda,Benjamin Cattan,Meiry Vieira,Orlando Parolini",Carlos Reichenbach,Roberto P. Galante,Carlos Reichenbach,,Gilberto Wagner,Carlos Reichenbach,,,,Sylvia de Souza Galante,
[Film2291],Teddy Bear,,,,,,,,,,,,,,,,,,
[Film22944],Gentle Spirit,352024,,1987-01-01,12,Animation,en,,Piotr Dumała,,,,,,,,,,
[Film2295],An American Werewolf in London,814,/hN333m776qWYnbjTTcykwClYNgx.jpg,1981-08-21,97,"Horror,Comedy",en,"David Naughton,Jenny Agutter,Griffin Dunne,John Woodvine,Don McKillop",John Landis,George Folsey Jr.,,,Malcolm Campbell,Robert Paynter,Elmer Bernstein,Leslie Dilley,,Deborah Nadoolman,"Robin Grantham,Rick Baker,Beryl Lerman"
[Film22988],The Prefab People,60261,/7CnQdDj9lq45OA2wRJpsoIxYRto.jpg,1982-12-09,102,Drama,hu,"Judit Pogány,Róbert Koltai,Kyri Ambrus,Jánosné Bráda,János Fábián",Béla Tarr,,Béla Tarr,,Ágnes Hranitzky,"Ferenc Pap,Barna Mihók",,,,,
[Film230134],A Time To Rise,394559,,1981-10-01,40,Documentary,en,,"Anand Patwardhan,Jim Monro",,,,,,,,,,
[Film2301],Nineteen Eighty-Four,9314,/fWGCiOal8tvtD94EQWvPN43QapA.jpg,1984-10-10,113,"Drama,Science Fiction,Thriller",en,"John Hurt,Richard Burton,Suzanna Hamilton,Cyril Cusack,Gregor Fisher",Michael Radford,"Al Clark,Robert Devereux,Simon Perry",,,Tom Priestley,Roger Deakins,Dominic Muldowney,"Grant Hicks,Martyn Hebert",Allan Cameron,Emma Porteous,"Anna Dryhurst,Debbie Scragg"
[Film2307],Sans soleil,1563,/2ZmVbnecEeGoZCimxMhpY0Nz7eh.jpg,1983-02-15,100,Documentary,fr,"Florence Delay,Arielle Dombasle,Riyoko Ikeda,Charlotte Kerr",Chris Marker,,Chris Marker,,,,,,,,
[Film2312],A Short Film About Love,31056,/2sdDzstQtN0eMOtmqVmtUyknKeH.jpg,1988-01-01,87,"Drama,Romance",pl,"Grażyna Szapołowska,Olaf Lubaszenko,Stefania Iwińska,Piotr Machalica,Artur Barciś",Krzysztof Kieślowski,Ryszard Chutkowski,"Krzysztof Kieślowski,Krzysztof Piesiewicz",,Ewa Smal,Witold Adamek,,,"Magdalena Dipont,Halina Dobrowolska","Hanna Ćwikło,Małgorzata Obłoza",
[Film2314],A Short Film About Killing,10754,/k7sk4yNdoXY7iwp1M9QTZuBDiJS.jpg,1988-03-11,85,"Crime,Drama",pl,"Mirosław Baka,Krzysztof Globisz,Jan Tesarz,Zbigniew Zapasiewicz,Barbara Dziekan",Krzysztof Kieślowski,Ryszard Chutkowski,,,Ewa Smal,Slawomir Idziak,Zbigniew Preisner,Halina Dobrowolska,Halina Dobrowolska,"Hanna Ćwikło,Małgorzata Obłoza",Dorota Sewerynska
[Film2323],Excalibur,11527,/cTWF6zkr5mUOnheowKODIijWYcN.jpg,1981-04-10,140,"Adventure,Fantasy",en,"Nigel Terry,Helen Mirren,Nicholas Clay,Cherie Lunghi,Paul Geoffrey",John Boorman,John Boorman,,,"Donn Cambern,John Merritt",Alex Thomson,Trevor Jones,Tim Hutchinson,Anthony Pratt,Bob Ringwood,
[Film23345],The Territory,147925,/vvs5n7XKXgQz5hm3Fxxpa9NuFtM.jpg,1981-09-01,104,"Horror,Drama",pt,"Geoffrey Carey,Paul Getty Jr.,Jeffrey Kime,Rebecca Pauly,Isabelle Weingarten",Raúl Ruiz,Roger Corman,Gilbert Adair,,Valeria Sarmiento,Henri Alekan,Jorge Arriagada,,,,
[Film23362],Fountain of Dreams,299917,/rU3qQCkGDJ9EgdJKkpzj61ue7Zw.jpg,1984-01-01,8,Animation,en,,Jordan Belson,,,,,,,,,,
[Film23368],Babylon,57082,/sbh5cwdoZ5TPE4JDO0Z7HGLa4IX.jpg,1980-11-07,95,Drama,en,"Brinsley Forde,Trevor Laird,Karl Howman,Brian Bovell,Victor Romero Evans",Franco Rosso,Gavrik Losey,"Martin Stellman,Franco Rosso",,Thomas Schwalm,,,,,,
[Film2343],The Purple Rose of Cairo,10849,/ccsint43E44B7NGceEhVimD93Yt.jpg,1985-03-01,82,"Fantasy,Comedy,Romance",en,"Mia Farrow,Jeff Daniels,Danny Aiello,Irving Metzman,Stephanie Farrow",Woody Allen,Robert Greenhut,,,Susan E. Morse,Gordon Willis,Dick Hyman,Edward Pisoni,Stuart Wurtzel,Jeffrey Kurland,
[Film23462],A Cry in the Dark,35119,/auyoK8OZh1sZldjJfy9RGzS6crV.jpg,1988-11-03,120,Drama,en,"Meryl Streep,Sam Neill,Dale Reeves,David Hoflin,Jason Reason",Fred Schepisi,Verity Lambert,,,Jill Bilcock,Ian Baker,,"Brian Edmonds,Dale Duguid","George Liddle,Wendy Dickson",Bruce Finlayson,
[Film2352],Betty Blue,11986,/1jTxGJpBprjThrRNhBkjZgyTyIY.jpg,1986-04-09,185,"Drama,Romance",fr,"Jean-Hugues Anglade,Béatrice Dalle,Gérard Darmon,Consuelo De Haviland,Clémentine Célarié",Jean-Jacques Beineix,Jean-Jacques Beineix,,,Monique Prim,Jean-François Robin,,,Carlos Conti,Elisabeth Tavernier,Judith Gayo
[Film2358],"Vernon, Florida",30142,/en4Pn2owLFJCbmhNQL9NwyaChqU.jpg,1981-10-08,55,Documentary,en,"Albert Bitterling,Roscoe Collins,George Harris",Errol Morris,Errol Morris,,,Brad Fuller,Ned Burgess,Claude Register,,,,
[Film23591],The Geisha,50896,/t0aliYRUUxQhD1Mzwrls8A9KNsI.jpg,1983-09-10,144,"Drama,Romance,War",ja,"Ken Ogata,Kimiko Ikegami,Mitsuko Baisho,Atsuko Asano,Akiko Kana",Hideo Gosha,,"Kōji Takada,Tomiko Miyao",,,,Masaru Satō,,,,
[Film23592],A Taxing Woman,42011,/4LZaAKWKIp2oAncEoQEgXlMiF0f.jpg,1987-02-07,127,"Comedy,Crime",ja,"Nobuko Miyamoto,Tsutomu Yamazaki,Masahiko Tsugawa,Yasuo Daichi,Kinzō Sakura",Juzo Itami,"Seigo Hosogoe,Yasushi Tamaoki",Juzo Itami,,Akira Suzuki,Yonezô Maeda,Toshiyuki Honda,Shuji Nakamura,,,
[Film23693],Girl Reading a Letter by an Open Window,262479,/ks2os4pR3zENnXTcRDC7PwPB03k.jpg,1983-01-01,46,Documentary,fr,Jean-Claude Rousseau,Jean-Claude Rousseau,Jean-Claude Rousseau,,,Jean-Claude Rousseau,,,,,,
[Film23697],Dialogue With a Woman Departed,95026,,1980-11-23,225,Documentary,en,"Peggy Lawson,Leo Hurwitz",Leo Hurwitz,Leo Hurwitz,Leo Hurwitz,,Leo Hurwitz,Leo Hurwitz,,,,,
[Film23704],White Nights,16082,/ampweVzwwWQHSwFvz2YTyRIrJza.jpg,1985-11-22,136,"Drama,Thriller",en,"Mikhail Baryshnikov,Gregory Hines,Jerzy Skolimowski,Helen Mirren,Geraldine Page",Taylor Hackford,"William S. Gilmore,Taylor Hackford","James Goldman,Eric Hughes",,"William Steinkamp,Fredric Steinkamp",David Watkin,Michel Colombier,,,,
[Film23742],Twice Upon a Time,36751,/abx7BQF3O23LJGTDTmQQ0CTwc8c.jpg,1983-08-05,75,"Animation,Fantasy,Comedy",en,"Lorenzo Music,Judith Kahan,Marshall Efron,James Cranna","John Korty,Charles Swenson",Bill Couturié,Charles Swenson,Walt Kraemer,Jennifer Gallagher,,"Dawn Atkinson,Ken Melville",Harley Jessup,,,
[Film23810],Manila by Night,146034,/neNM52psjN99dx5u4VOrwKzfMCv.jpg,1980-11-28,150,Drama,tl,"Charito Solis,Alma Moreno,Lorna Tolentino,Rio Locsin,Cherie Gil",Ishmael Bernal,Lily Y. Monteverde,"Ishmael Bernal,Ricardo Lee",,Augusto Salvador,Sergio Lobo,,Ronnie Lazaro,Peque Gallaga,,
[Film2381],Recollections of the Yellow House,73930,/qkEF364JJ35VLswjNTadgD3tVLW.jpg,1989-10-12,122,"Comedy,Drama",pt,"João César Monteiro,Manuela de Freitas,Luís Miguel Cintra",João César Monteiro,"Joaquim Pinto,João Pedro Bénard",,,"Claudio Martinez,Helena Alves",José António Loureiro,,,,,
[Film238989],Creation,,,,,,,,,,,,,,,,,,
[Film2389],From Beyond,14510,/6hHJ9c1WgZXTHDN2t77phxzLO7V.jpg,1986-10-24,85,"Horror,Science Fiction",en,"Jeffrey Combs,Barbara Crampton,Ken Foree,Ted Sorel,Carolyn Purdy-Gordon",Stuart Gordon,Brian Yuzna,,,,Mac Ahlberg,Richard Band,,Giovanni Natalucci,Angee Beckett,Giancarlo Del Brocco
[Film23944],The Seventh Curse,39900,/ruLADHbOeBSNeHUJbv6tgp1sgKX.jpg,1986-10-17,78,"Fantasy,Horror,Action,Adventure",cn,"Chow Yun-Fat,Chui Sau-Lai,Siu-Ho Chin,Maggie Cheung,Dick Wei",Lam Ngai Kai,Raymond Chow Man-Wai,,,Ma Chiu Tsui,,,Oliver Wong,,,Chi Chung Lam
[Film23955],Shift,14742,/srd48SpmL8KNjPYCobCEAbgohYK.jpg,1982-07-30,106,Comedy,en,"Henry Winkler,Michael Keaton,Shelley Long,Gina Hecht,Pat Corley",Ron Howard,Brian Grazer,"Lowell Ganz,Babaloo Mandel",,"Daniel P. Hanley,Mike Hill,Robert James Kern",James Crabe,Burt Bacharach,Peter Landsdown Smith,Jack T. Collis,Jodie Lynn Tillen,
[Film2395],Man of Iron,225,/22wNUqKyz2m6wzAt31f26H8Y433.jpg,1981-07-27,147,"Drama,History",pl,"Jerzy Radziwiłowicz,Krystyna Janda,Marian Opania,Irena Byrska,Wiesława Kosmalska",Andrzej Wajda,,Aleksander Ścibor-Rylski,,Halina Prugar-Ketling,Edward Kłosiński,Andrzej Korzyński,,Allan Starski,Wiesława Starska,Anna Adamek
[Film240196],Fetysz,156973,,1984-01-01,0,,pl,"Jan Prochyra,Ludwik Benoit,Leon Niemczyk,Janusz Dziubiński,Tomasz Wojciechowski",Krzysztof Wojciechowski,,,,,,,,,,
[Film2401],Blow Out,11644,/weMW1wLzeagP3tw6BfmYf1iL7dz.jpg,1981-07-24,108,"Crime,Drama,Mystery,Thriller",en,"John Travolta,Nancy Allen,John Lithgow,Dennis Franz,Peter Boyden",Brian De Palma,George Litto,Brian De Palma,,Paul Hirsch,Vilmos Zsigmond,Pino Donaggio,,Paul Sylbert,Vicki Sánchez,"Joe Cranzano,Leo Lotito Jr."
[Film24029],For All Mankind,20423,/7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg,1989-11-01,80,"History,Documentary",en,"Jim Lovell,Russell Schweickart,Eugene Cernan,Michael Collins,Charles Conrad",Al Reinert,"Al Reinert,Betsy Broyles Breier",,,Susan Korda,,,,,,
[Film24035],Forbidden Zone,16127,/kFs71AhHtqBnR93s7ux7XBfHpLc.jpg,1980-03-15,74,"Music,Comedy,Fantasy",en,"Hervé Villechaize,Susan Tyrrell,Matthew Bright,Gene Cunningham,Marie-Pascale Elfman",Richard Elfman,Richard Elfman,,,,Gregory Sandor,Danny Elfman,,,,
[Film240506],Midnight Heat,,,,,,,,,,,,,,,,,,
[Film2405],Body Double,11507,/lRFm5P2AdOGpELwm3HHhmUz6k5I.jpg,1984-10-25,114,"Crime,Mystery,Thriller",en,"Craig Wasson,Melanie Griffith,Gregg Henry,Deborah Shelton,Guy Boyd",Brian De Palma,Brian De Palma,,,"Gerald B. Greenberg,Bill Pankow",Stephen H. Burum,Pino Donaggio,,Ida Random,Gloria Gresham,
[Film24063],The Home and the World,42092,/vEU1eKvWPzzdMAcwzXjsH69dKro.jpg,1985-01-04,140,Drama,bn,"Soumitra Chatterjee,Victor Banerjee,Swatilekha Sengupta,Gopa Aich",Satyajit Ray,,,,Dulal Dutta,Soumendu Roy,Satyajit Ray,,Ashoke Bose,,Ananta Das
[Film2409],Casualties of War,10142,/3SerZUDoU9TMCXMsQqiXvSWm0uL.jpg,1989-08-18,113,"Drama,History,War",en,"Michael J. Fox,Sean Penn,Don Harvey,John C. Reilly,John Leguizamo",Brian De Palma,Art Linson,,,Bill Pankow,Stephen H. Burum,Ennio Morricone,Bernard Hides,Wolf Kroeger,,
[Film2412],Dressed to Kill,11033,/zDGtihDRIF54sJB4bNewwKcpmxv.jpg,1980-07-25,105,"Mystery,Thriller,Horror",en,"Nancy Allen,Michael Caine,Keith Gordon,Angie Dickinson,Dennis Franz",Brian De Palma,George Litto,Brian De Palma,,Gerald B. Greenberg,Ralf D. Bode,Pino Donaggio,Gary Weist,,"Ann Roth,Gary Jones","Tony Lloyd,Joe Cranzano"
[Film24241],Who Pays the Piper,25499,/m4K4Nj3AxrHq3ArDFQ0QcEOh8gs.jpg,1983-08-12,132,Comedy,hi,"Naseeruddin Shah,Satish Shah,Om Puri,Satish Kaushik,Pankaj Kapur",Kundan Shah,,,,Renu Saluja,,,Robin Das,,,
[Film2439],My Friend Ivan Lapshin,83491,/jZ5eLMwRWuC8nIPPfgvbg2Lbys.jpg,1985-01-01,95,Drama,ru,"Andrei Boltnev,Nina Ruslanova,Andrey Mironov,Aleksei Zharkov,Aleksandr Filippenko",Aleksey German,"Viktor Izvekov,Valentina Goroschnikova",Aleksey German,,Leda Semyonova,Valeriy Fedosov,,,Yuri Pugach,Galina Deyeva,O. Telova
[Film24442],The Khayal Saga,347634,/A6MpqCh38KGy6KHmETEndepRo0z.jpg,1989-01-26,103,"Drama,Music",hi,"Mita Vasisht,Mangal Dhillon,Rajat Kapoor,Birju Maharaj,Alaknanda Samarth",Kumar Shahani,,Kumar Shahani,,Paresh Kamdar,K.K. Mahajan,,,,,
[Film244],Stranger Than Paradise,469,/Q9wdlNjBOti4JhAjAQXphzShw3.jpg,1984-10-01,89,"Comedy,Drama",en,"John Lurie,Eszter Balint,Richard Edson,Cecillia Stark,Danny Rosen",Jim Jarmusch,Sara Driver,,,"Jim Jarmusch,Melody London",Tom DiCillo,John Lurie,,,,
[Film2462],White Dog,47955,/kkRiL9RA7mrLy9cRtHIpI2m6bUF.jpg,1982-07-07,90,"Drama,Horror",en,"Kristy McNichol,Paul Winfield,Burl Ives,Jameson Parker,Christa Lang",Samuel Fuller,Jon Davison,,,Bernard Gribble,Bruce Surtees,Ennio Morricone,,Brian Eatwell,,Del Acevedo
[Film24631],The Devil's Honey,30872,/c44xXB4O7LdYoYmnm8rKOjnLcUB.jpg,1986-08-21,99,"Horror,Thriller",it,"Brett Halsey,Corinne Cléry,Blanca Marsillach,Stefano Madia,Paula Molina",Lucio Fulci,"Sergio Martinelli,Vincenzo Salviani,Franco Casati",Sergio Partou,,Vincenzo Tomassi,Alejandro Ulloa,Claudio Natili,,Marta Caveza,,Joaquín Navarro
[Film24673],The Quack,68797,/2xvUPjoYHp6nAEAp5yWmlgLRT3u.jpg,1982-04-12,128,"Drama,Romance",pl,"Jerzy Bińczycki,Anna Dymna,Tomasz Stockinger,Bernard Ładysz,Artur Barciś",Jerzy Hoffman,,"Jerzy Hoffman,Jacek Fuksiewicz",,,,,,,,
[Film2469],Shoah,42044,/37R1whfVqkpRA7J5x8cBe3C7ld0.jpg,1985-04-21,566,"Documentary,History",fr,"Claude Lanzmann,Simon Srebnik,Michael Podchlebnik,Motke Zaidl,Jan Karski",Claude Lanzmann,,Claude Lanzmann,,"Anna Ruiz,Ziva Postec","William Lubtchansky,Dominique Chapuis,Phil Gries,Jimmy Glasberg",,,,,
[Film24794],The Wind,10857,/sQ7CgHdDcKnnzhCXA7wC2JVL7qq.jpg,1986-10-24,81,"Animation,Drama,War,Science Fiction",en,"Peggy Ashcroft,John Mills,Robin Houston,James Russell,David Dundas",Jimmy T. Murakami,John Coates,,,"John Cary,Taylor Grant",,Roger Waters,"Errol Bryant,Richard Fawdry",,,
[Film24901],Reassemblage: From the Firelight to the Screen,136055,/lVM4h5OhZvnVWW9I9TttKuJq9VK.jpg,1983-09-24,40,,en,,Trinh T. Minh-ha,,,,,,,,,,
[Film2490],Zu: Warriors from the Magic Mountain,38155,/9vJi1xPMlC4qb41h08kvKZQXyFj.jpg,1983-02-05,95,"Fantasy,Action,Comedy,Drama,Mystery",cn,"Yuen Biao,Sammo Hung,Adam Cheng,Moon Lee,Mang Hoi",Tsui Hark,Raymond Chow Man-Wai,"Sze-To Cheuk-Hon,Shui Chung-Yuet",,Peter Cheung,Bill Wong Chung-Piu,Tang Siu-Lam,William Chang,William Chang,,
[Film2496],Prick Up Your Ears,27857,/ubZZx9HhsRd4xEOO8r3NwvqQoG.jpg,1987-04-17,111,Drama,en,"Gary Oldman,Alfred Molina,Vanessa Redgrave,Frances Barber,Lindsay Duncan",Stephen Frears,Andrew Brown,Alan Bennett,,Mick Audsley,Oliver Stapleton,Stanley Myers,Philip Elton,Hugo Luczyc-Wyhowski,Bob Ringwood,
[Film24984],Agatha and the Limitless Readings,63659,/bQDtZDREQBF1CGAHuJZwDA1i05H.jpg,1981-10-07,90,Drama,fr,"Bulle Ogier,Yann Andréa,Marguerite Duras",Marguerite Duras,,Marguerite Duras,,Françoise Belleville,"Jean-Paul Meurisse,Dominique Le Rigoleur",,,,,
[Film2505],Death Wish 3,24873,/5NW09xV5sZCHVkVdTP1BilW2CCq.jpg,1985-11-01,92,Action,en,"Charles Bronson,Deborah Raffin,Ed Lauter,Martin Balsam,Gavan O'Herlihy",Michael Winner,"Menahem Golan,Yoram Globus",Don Jakoby,,Michael Winner,,"Jimmy Page,Mike Moran",,,,
[Film2507],Streets of Fire,14746,/zmqsXtgGlcqsUWf4CSwnepSNhAM.jpg,1984-06-01,93,Action,en,"Michael Paré,Diane Lane,Rick Moranis,Amy Madigan,Willem Dafoe",Walter Hill,"Joel Silver,Lawrence Gordon",Walter Hill,,,Andrew Laszlo,Ry Cooder,,,,
[Film2508],A Better Tomorrow,18305,/tpnR174jTJqdduuOFGeI7RdKHZZ.jpg,1987-12-17,105,"Action,Crime,Thriller",zh,"Ti Lung,Chow Yun-Fat,Leslie Cheung,Guan Shan,Kenneth Tsang",John Woo,Tsui Hark,John Woo,,,"Bob Thompson,Horace Wong","David Wu,Joseph Koo",,,,
[Film25096],Comrades,49500,/yrRiCHGYVGkr3xIdZ7Lw0OaYuKv.jpg,1987-08-23,183,Drama,en,"Robin Soans,William Gaminara,Stephen Bateman,Phil Davis",Bill Douglas,"Redmond Morris,Simon Relph,David Hannay",Bill Douglas,,Mick Audsley,Gale Tattersall,Hans Werner Henze,Henry Harris,Michael Pickwoad,,
[Film2515],Bad Blood,64131,/kMrBCMp2PdKLgYYnMeNfH8LazCE.jpg,1986-11-26,119,"Crime,Drama,Romance",fr,"Juliette Binoche,Denis Lavant,Michel Piccoli,Hans Meyer,Julie Delpy",Leos Carax,Alain Dahan,Leos Carax,"Henri Morelle,Claude Hivernon,Harrik Maury,Joël Riant",Nelly Quettier,Jean-Yves Escoffier,,,"Michel Vandestien,Thomas Peckre,Jacques Dubus","Robert Nardone,Dominique Gregogna,Martine Métert",Chantal Houdoy
[Film25298],An Egyptian Story,123651,/l9wTvRMX4ehk73WST5alwR6JW2E.jpg,1982-09-27,129,"Drama,Fantasy",ar,"Nour El-Sherif,Yousra,Mohsen Mohie Eldein,Gumball Williams,Soheir El-Bably",Youssef Chahine,Youssef Chahine,Youssef Chahine,,Rashida Abdel Salam,Mohsen Nasr,Gamal Salama,Gabriel Karraze,,"Abdul Hamid Mohamed,Ezzat Sairi",
[Film2530],Do the Right Thing,925,/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,1989-06-14,120,Drama,en,"Danny Aiello,Ossie Davis,Ruby Dee,Richard Edson,Giancarlo Esposito",Spike Lee,Spike Lee,,Skip Lievsay,Barry Alexander Brown,Ernest R. Dickerson,Bill Lee,,Wynn Thomas,Ruth E. Carter,Matiki Anoff
[Film25330],Streetwise,42098,/fW9z3HXWYTKzlqE3CYMMxaXyyy2.jpg,1984-12-07,91,Documentary,en,"Erin Blackwell,Dewayne Pomeroy,Roberta Joseph Hayes,Lulu Couch,Reed Early",Martin Bell,Cheryl McCall,,,"Nancy Baker,Jonathan Oppenheim",,,,,,
[Film2548],Werner Herzog Eats His Shoe,99189,/vUJ2HJN74q4niaaEmH74AaFE3T8.jpg,1988-04-30,20,Documentary,en,"Werner Herzog,Tom Luddy,Michael Goodwin,Chris Strachwitz",Les Blank,Les Blank,Werner Herzog,,Maureen Gosling,,,,,,
[Film2583],Lethal Weapon,941,/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg,1987-03-06,110,"Adventure,Action,Comedy,Thriller,Crime",en,"Mel Gibson,Danny Glover,Gary Busey,Mitchell Ryan,Tom Atkins",Richard Donner,"Joel Silver,Richard Donner",,,Stuart Baird,Stephen Goldblatt,"Eric Clapton,Michael Kamen",,J. Michael Riva,Mary Malin,Scott H. Eddo
[Film258],Bloodsport,11690,/kndxR9TRK0kJ5hxzDprRSS80F2W.jpg,1988-02-26,92,"Action,Drama",en,"Jean-Claude Van Damme,Bolo Yeung,Donald Gibb,Leah Ayres,Norman Burton",Newt Arnold,"Menahem Golan,Yoram Globus,Mark DiSalle",,,"Jean-Claude Van Damme,Carl Kress",David Worth,,,,,
